,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,0.0453062468432321,0-0-1-1-260-31
515,sequence_19402,43.0,sequence_19347,58.9,0.491055986248627,0-0-1-1-260-31
775,sequence_20054,49.0,sequence_19347,58.9,0.5814173329316127,0-0-1-1-260-31
95,sequence_53082,55.0,sequence_19511,62.4,0.1556307350016595,0-0-1-1-95-27
355,sequence_19402,43.0,sequence_19511,62.4,0.5040241684874678,0-0-1-1-95-27
615,sequence_20054,49.0,sequence_19511,62.4,0.5739776774080623,0-0-1-1-95-27
112,sequence_53082,55.0,sequence_19445,45.5,0.2441526697194491,2-0-1-1-236-6
372,sequence_19402,43.0,sequence_19445,45.5,0.4938087021483511,2-0-1-1-236-6
632,sequence_20054,49.0,sequence_19445,45.5,0.4645853996612507,2-0-1-1-236-6
228,sequence_53082,55.0,sequence_19351,60.9,0.1941646741126604,1-0-1-1-221-27
488,sequence_19402,43.0,sequence_19351,60.9,0.4658483398735286,1-0-1-1-221-27
748,sequence_20054,49.0,sequence_19351,60.9,0.565245060547383,1-0-1-1-221-27
96,sequence_53082,55.0,sequence_53065,44.8,0.4565557198138027,3-1-0-0-23-20
356,sequence_19402,43.0,sequence_53065,44.8,0.118313044690751,3-1-0-0-23-20
616,sequence_20054,49.0,sequence_53065,44.8,0.2597409412248929,3-1-0-0-23-20
153,sequence_53082,55.0,sequence_19426,56.3,0.5277975353362808,3-1-0-0-253-28
413,sequence_19402,43.0,sequence_19426,56.3,0.1741882442876776,3-1-0-0-253-28
673,sequence_20054,49.0,sequence_19426,56.3,0.1006346520842818,3-1-0-0-253-28
235,sequence_53082,55.0,sequence_19517,61.6,0.48308536192348,0-1-0-0-93-26
495,sequence_19402,43.0,sequence_19517,61.6,0.1775476252266062,0-1-0-0-93-26
755,sequence_20054,49.0,sequence_19517,61.6,0.1959460651310803,0-1-0-0-93-26
70,sequence_53082,55.0,sequence_19410,49.9,0.5048363701384125,1-1-0-0-159-7
330,sequence_19402,43.0,sequence_19410,49.9,0.1095212199844147,1-1-0-0-159-7
590,sequence_20054,49.0,sequence_19410,49.9,0.1789813265673782,1-1-0-0-159-7
21,sequence_53082,55.0,sequence_19447,51.0,0.5112336983638806,3-1-0-0-230-7
281,sequence_19402,43.0,sequence_19447,51.0,0.1662578331468934,3-1-0-0-230-7
541,sequence_20054,49.0,sequence_19447,51.0,0.1203186806448578,3-1-0-0-230-7
57,sequence_53082,55.0,sequence_20040,47.2,0.5848858588249802,3-1-0-0-65-8
317,sequence_19402,43.0,sequence_20040,47.2,0.1891165739027608,3-1-0-0-65-8
577,sequence_20054,49.0,sequence_20040,47.2,0.0506348743607738,3-1-0-0-65-8
67,sequence_53082,55.0,sequence_19526,49.3,0.5299185906836381,3-1-0-0-84-18
327,sequence_19402,43.0,sequence_19526,49.3,0.1444517128484644,3-1-0-0-84-18
587,sequence_20054,49.0,sequence_19526,49.3,0.1858330259518626,3-1-0-0-84-18
158,sequence_53082,55.0,sequence_19437,46.7,0.5789193147017675,3-1-0-0-249-10
418,sequence_19402,43.0,sequence_19437,46.7,0.1150207449221378,3-1-0-0-249-10
678,sequence_20054,49.0,sequence_19437,46.7,0.1183118000074914,3-1-0-0-249-10
152,sequence_53082,55.0,sequence_19529,48.8,0.5265317572593703,3-1-0-0-81-17
412,sequence_19402,43.0,sequence_19529,48.8,0.1100382284745256,3-1-0-0-81-17
672,sequence_20054,49.0,sequence_19529,48.8,0.1946731481933135,3-1-0-0-81-17
199,sequence_53082,55.0,sequence_19470,61.0,0.4879719035940756,0-1-0-0-125-29
459,sequence_19402,43.0,sequence_19470,61.0,0.17783956916042,0-1-0-0-125-29
719,sequence_20054,49.0,sequence_19470,61.0,0.1818511215494216,0-1-0-0-125-29
223,sequence_53082,55.0,sequence_19472,59.9,0.4881837907847363,0-1-0-0-138-25
483,sequence_19402,43.0,sequence_19472,59.9,0.1199778136082491,0-1-0-0-138-25
743,sequence_20054,49.0,sequence_19472,59.9,0.1756827541609277,0-1-0-0-138-25
113,sequence_53082,55.0,sequence_19403,50.9,0.1839514024917703,1-0-1-1-169-32
373,sequence_19402,43.0,sequence_19403,50.9,0.461916269660171,1-0-1-1-169-32
633,sequence_20054,49.0,sequence_19403,50.9,0.5881233885006738,1-0-1-1-169-32
85,sequence_53082,55.0,sequence_20062,57.9,0.4959375441154164,3-1-0-0-48-12
345,sequence_19402,43.0,sequence_20062,57.9,0.1857168953107894,3-1-0-0-48-12
605,sequence_20054,49.0,sequence_20062,57.9,0.1093329229999779,3-1-0-0-48-12
125,sequence_53082,55.0,sequence_19429,50.9,0.238860617385058,2-0-1-1-252-6
385,sequence_19402,43.0,sequence_19429,50.9,0.5090176229343295,2-0-1-1-252-6
645,sequence_20054,49.0,sequence_19429,50.9,0.4496431606330209,2-0-1-1-252-6
171,sequence_53082,55.0,sequence_19524,46.4,0.5213798837968667,3-1-0-0-78-3
431,sequence_19402,43.0,sequence_19524,46.4,0.1283918066634231,3-1-0-0-78-3
691,sequence_20054,49.0,sequence_19524,46.4,0.1382119885001591,3-1-0-0-78-3
208,sequence_53082,55.0,sequence_19459,59.2,0.1656729865092421,0-0-1-1-146-27
468,sequence_19402,43.0,sequence_19459,59.2,0.4996503194028729,0-0-1-1-146-27
728,sequence_20054,49.0,sequence_19459,59.2,0.5601679791990943,0-0-1-1-146-27
227,sequence_53082,55.0,sequence_19478,60.1,0.5126449111026055,3-1-0-0-142-25
487,sequence_19402,43.0,sequence_19478,60.1,0.1726980149696313,3-1-0-0-142-25
747,sequence_20054,49.0,sequence_19478,60.1,0.163987747997726,3-1-0-0-142-25
131,sequence_53082,55.0,sequence_19467,64.4,0.4982684271308932,0-1-0-0-128-28
391,sequence_19402,43.0,sequence_19467,64.4,0.2001556222693736,0-1-0-0-128-28
651,sequence_20054,49.0,sequence_19467,64.4,0.1341508321953563,0-1-0-0-128-28
100,sequence_53082,55.0,sequence_20057,51.9,0.4817362263455838,3-1-0-0-47-15
360,sequence_19402,43.0,sequence_20057,51.9,0.1687604988351478,3-1-0-0-47-15
620,sequence_20054,49.0,sequence_20057,51.9,0.124695792592514,3-1-0-0-47-15
59,sequence_53082,55.0,sequence_19432,51.0,0.5846826078842314,2-1-0-0-244-13
319,sequence_19402,43.0,sequence_19432,51.0,0.1762190148926,2-1-0-0-244-13
579,sequence_20054,49.0,sequence_19432,51.0,0.0613589070993332,2-1-0-0-244-13
16,sequence_53082,55.0,sequence_53062,49.1,0.146940343659764,2-0-1-1-25-32
276,sequence_19402,43.0,sequence_53062,49.1,0.5124751246956127,2-0-1-1-25-32
536,sequence_20054,49.0,sequence_53062,49.1,0.5999175081531226,2-0-1-1-25-32
220,sequence_53082,55.0,sequence_19353,64.3,0.5324398843669462,1-1-0-0-207-28
480,sequence_19402,43.0,sequence_19353,64.3,0.1646456003970036,1-1-0-0-207-28
740,sequence_20054,49.0,sequence_19353,64.3,0.111814594577248,1-1-0-0-207-28
89,sequence_53082,55.0,sequence_19422,46.6,0.5629389614054668,3-1-0-0-154-17
349,sequence_19402,43.0,sequence_19422,46.6,0.0851434761649487,3-1-0-0-154-17
609,sequence_20054,49.0,sequence_19422,46.6,0.2009202295564689,3-1-0-0-154-17
82,sequence_53082,55.0,sequence_19378,52.4,0.5779765268771584,3-1-0-0-200-10
342,sequence_19402,43.0,sequence_19378,52.4,0.0830977858742078,3-1-0-0-200-10
602,sequence_20054,49.0,sequence_19378,52.4,0.1526620224898623,3-1-0-0-200-10
189,sequence_53082,55.0,sequence_19452,44.2,0.5752179354210042,3-1-0-0-225-22
