,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
4,sequence_47787,5.0,sequence_47777,11.0,4.930048265569104,0-0-0-0-3
5,sequence_47787,5.0,sequence_47779,11.0,5.06951481218873,0-0-0-0-3
43,sequence_47787,5.0,sequence_47804,23.0,5.382372206513906,0-0-0-0-3
17,sequence_47787,5.0,sequence_47778,26.0,5.619684802902693,0-0-0-0-3
18,sequence_47787,5.0,sequence_47780,23.0,5.79857413678711,0-0-0-0-3
3,sequence_47787,5.0,sequence_47781,12.0,5.299428580753571,0-0-0-0-3
83,sequence_47787,5.0,sequence_47708,111.0,24.634446089108465,0-1-1-1-13
58,sequence_47787,5.0,sequence_47743,63.0,18.26348096556419,2-0-0-0-8
124,sequence_47787,5.0,sequence_47717,66.0,18.223737394062884,2-0-0-0-8
130,sequence_47787,5.0,sequence_47674,38.0,9.094858715130428,1-0-0-0-15
131,sequence_47787,5.0,sequence_47676,56.0,9.46906770011855,1-0-0-0-15
132,sequence_47787,5.0,sequence_47711,57.0,9.664342238010242,1-0-0-0-15
33,sequence_47787,5.0,sequence_47673,65.5,9.092355939050652,1-0-0-0-15
57,sequence_47787,5.0,sequence_47741,102.0,8.187616941766844,1-0-0-0-17
133,sequence_47787,5.0,sequence_47739,35.0,8.667136575377214,1-0-0-0-17
28,sequence_47787,5.0,sequence_47768,17.0,6.464922483521841,1-0-0-0-17
129,sequence_47787,5.0,sequence_47722,75.0,8.015075514698431,1-0-0-0-17
121,sequence_47787,5.0,sequence_47742,108.0,8.781952333807695,1-0-0-0-17
56,sequence_47787,5.0,sequence_47751,34.0,6.022773262949632,1-0-0-0-17
65,sequence_47787,5.0,sequence_47721,40.0,6.721203508341421,1-0-0-0-17
25,sequence_47787,5.0,sequence_47750,25.0,5.95770278545313,1-0-0-0-17
66,sequence_47787,5.0,sequence_47759,36.0,6.728145423002074,1-0-0-0-17
40,sequence_47787,5.0,sequence_47724,48.0,11.438093610961104,0-0-0-0-15
102,sequence_47787,5.0,sequence_47725,57.0,11.169811350851074,0-0-0-0-15
134,sequence_47787,5.0,sequence_47735,55.0,12.211366356749483,0-0-0-0-15
76,sequence_47787,5.0,sequence_47691,40.0,8.43112581563217,0-0-0-0-15
86,sequence_47787,5.0,sequence_47692,87.5,8.42530319354547,0-0-0-0-15
36,sequence_47787,5.0,sequence_47683,75.0,20.10788310803339,0-0-0-0-11
60,sequence_47787,5.0,sequence_47745,83.0,19.530869809036737,0-0-0-0-11
85,sequence_47787,5.0,sequence_47677,103.0,20.013536083582707,0-0-0-0-11
98,sequence_47787,5.0,sequence_47693,64.0,20.105124777602494,0-0-0-0-11
84,sequence_47787,5.0,sequence_47709,119.0,20.20205337398239,0-0-0-0-11
117,sequence_47787,5.0,sequence_47746,94.0,19.57791309577669,0-0-0-0-11
49,sequence_47787,5.0,sequence_47727,45.0,14.779301757224877,2-0-0-0-5
115,sequence_47787,5.0,sequence_47732,30.0,15.224095991625926,2-0-0-0-5
23,sequence_47787,5.0,sequence_47783,24.5,14.418877780639802,2-0-0-0-5
112,sequence_47787,5.0,sequence_47662,28.0,15.033930101356674,2-0-0-0-5
110,sequence_47787,5.0,sequence_47734,110.0,15.819079420200058,2-0-0-0-5
111,sequence_47787,5.0,sequence_47811,24.0,14.528208114827788,2-0-0-0-5
54,sequence_47787,5.0,sequence_47797,27.0,15.05876104474562,2-0-0-0-5
109,sequence_47787,5.0,sequence_47726,120.0,15.71869566336429,2-0-0-0-5
50,sequence_47787,5.0,sequence_47756,37.0,14.94544126418768,2-0-0-0-5
47,sequence_47787,5.0,sequence_47666,69.0,17.642908339834264,1-0-0-0-4
108,sequence_47787,5.0,sequence_47667,86.0,17.753230656845506,1-0-0-0-4
107,sequence_47787,5.0,sequence_47661,52.0,11.023409394954763,2-0-0-0-7
55,sequence_47787,5.0,sequence_47798,23.0,10.588826061627197,2-0-0-0-7
81,sequence_47787,5.0,sequence_47688,90.0,12.291598036668969,2-0-0-0-7
24,sequence_47787,5.0,sequence_47796,20.0,10.164567375658748,2-0-0-0-7
21,sequence_47787,5.0,sequence_47663,36.0,10.83694623457113,2-0-0-0-7
53,sequence_47787,5.0,sequence_47758,22.0,10.705312952821384,2-0-0-0-7
106,sequence_47787,5.0,sequence_47665,50.0,11.016456539281656,2-0-0-0-7
48,sequence_47787,5.0,sequence_47671,36.0,11.812702720130067,2-0-0-0-7
52,sequence_47787,5.0,sequence_47730,35.0,10.514176736495674,2-0-0-0-7
70,sequence_47787,5.0,sequence_47738,55.0,8.043373237073267,0-0-0-0-17
116,sequence_47787,5.0,sequence_47755,100.0,7.6359778905134945,0-0-0-0-17
69,sequence_47787,5.0,sequence_47713,51.0,8.927620736173541,0-0-0-0-17
123,sequence_47787,5.0,sequence_47718,81.0,8.436168891888997,0-0-0-0-17
122,sequence_47787,5.0,sequence_47715,101.0,8.460981495941716,0-0-0-0-17
101,sequence_47787,5.0,sequence_47714,51.0,8.561506979360882,2-0-0-0-17
120,sequence_47787,5.0,sequence_47740,158.0,9.369467045939963,2-0-0-0-17
119,sequence_47787,5.0,sequence_47753,74.0,8.175684269843192,2-0-0-0-17
145,sequence_47787,5.0,sequence_47729,34.0,5.641391143902081,2-0-0-0-18
144,sequence_47787,5.0,sequence_47788,5.0,0.6041716195972398,2-0-0-0-18
148,sequence_47787,5.0,sequence_47810,5.57,1.8626643937097505,2-0-0-0-18
137,sequence_47787,5.0,sequence_47805,22.0,6.711260645674125,2-0-0-0-18
7,sequence_47787,5.0,sequence_47786,18.0,6.390691567942966,2-0-0-0-18
143,sequence_47787,5.0,sequence_47791,4.0,4.02353048312354,2-0-0-0-18
136,sequence_47787,5.0,sequence_47801,4.0,0.1056498247508556,2-0-0-0-18
2,sequence_47787,5.0,sequence_47790,9.0,4.286897111098578,2-0-0-0-18
140,sequence_47787,5.0,sequence_47728,12.0,4.936421790699383,2-0-0-0-18
139,sequence_47787,5.0,sequence_47794,18.0,6.769447299150244,2-0-0-0-18
20,sequence_47787,5.0,sequence_47803,12.0,3.0507581057322204,2-0-0-0-18
1,sequence_47787,5.0,sequence_47789,10.0,3.047364187469793,2-0-0-0-18
10,sequence_47787,5.0,sequence_47795,7.0,9.653606369805722,2-0-0-0-18
135,sequence_47787,5.0,sequence_47793,16.0,6.707165129380304,2-0-0-0-18
138,sequence_47787,5.0,sequence_47802,4.0,0.6148341616976394,2-0-0-0-18
142,sequence_47787,5.0,sequence_47792,12.0,5.5762032665524615,2-0-0-0-18
149,sequence_47787,5.0,sequence_47766,4.19,1.2952075471992033,2-0-0-0-18
59,sequence_47787,5.0,sequence_47752,67.0,7.567788570169535,1-0-0-0-7
126,sequence_47787,5.0,sequence_47716,84.0,8.836203600172578,1-0-0-0-7
72,sequence_47787,5.0,sequence_47702,69.0,20.903331662328167,1-1-1-1-12
34,sequence_47787,5.0,sequence_47700,65.0,20.845348555871965,1-1-1-1-12
82,sequence_47787,5.0,sequence_47704,98.0,24.80091958565649,1-1-1-1-12
91,sequence_47787,5.0,sequence_47767,105.0,21.612984014742462,1-1-1-1-12
95,sequence_47787,5.0,sequence_47763,122.0,20.79736437238685,1-1-1-1-12
87,sequence_47787,5.0,sequence_47703,95.0,21.031463258717352,1-1-1-1-12
41,sequence_47787,5.0,sequence_47806,73.0,21.016248399766862,1-1-1-1-14
94,sequence_47787,5.0,sequence_47764,118.0,20.51316859632216,1-1-1-1-14
90,sequence_47787,5.0,sequence_47765,118.0,24.61419603476597,1-1-1-1-14
89,sequence_47787,5.0,sequence_47762,127.0,20.527417795149905,1-1-1-1-14
93,sequence_47787,5.0,sequence_47761,120.0,20.573625021351944,1-1-1-1-14
92,sequence_47787,5.0,sequence_47812,121.0,20.642175476949667,1-1-1-1-14
71,sequence_47787,5.0,sequence_47769,25.0,6.915332527836486,1-0-0-0-3
67,sequence_47787,5.0,sequence_47774,21.0,6.656423622594898,1-0-0-0-3
19,sequence_47787,5.0,sequence_47785,25.0,5.642979846824462,2-0-0-0-3
45,sequence_47787,5.0,sequence_47799,24.0,5.806306554917182,2-0-0-0-3
44,sequence_47787,5.0,sequence_47800,20.0,5.970356370231055,2-0-0-0-3
127,sequence_47787,5.0,sequence_47719,66.0,20.27990676653647,0-0-0-0-9
68,sequence_47787,5.0,sequence_47770,25.0,19.91264379435791,0-0-0-0-9
63,sequence_47787,5.0,sequence_47749,81.0,19.60068911887397,0-0-0-0-9
125,sequence_47787,5.0,sequence_47720,80.0,20.61230466347687,0-0-0-0-9
62,sequence_47787,5.0,sequence_47748,79.0,20.53931394479585,0-0-0-0-9
61,sequence_47787,5.0,sequence_47747,72.0,20.21367012092695,0-0-0-0-9
64,sequence_47787,5.0,sequence_47744,69.0,19.782799118575404,0-0-0-0-9
147,sequence_47787,5.0,sequence_47737,27.0,12.102353705061857,2-0-0-0-0
75,sequence_47787,5.0,sequence_47694,51.0,11.193100143180708,2-0-0-0-0
37,sequence_47787,5.0,sequence_47697,55.5,7.002597615146087,2-0-0-0-0
141,sequence_47787,5.0,sequence_47808,4.0,10.697727409657752,2-0-0-0-0
146,sequence_47787,5.0,sequence_47809,10.0,11.90916256635689,2-0-0-0-0
150,sequence_47787,5.0,sequence_47736,19.0,11.10583160573691,2-0-0-0-0
0,sequence_47787,5.0,sequence_47684,23.0,6.094496677900279,2-0-0-0-0
38,sequence_47787,5.0,sequence_47678,37.0,7.396672538721495,2-0-0-0-0
12,sequence_47787,5.0,sequence_47685,24.0,6.007670119221419,2-0-0-0-0
15,sequence_47787,5.0,sequence_47710,43.0,7.292870313034291,2-0-0-0-0
31,sequence_47787,5.0,sequence_47696,47.0,5.994655479372794,2-0-0-0-0
14,sequence_47787,5.0,sequence_47695,52.0,6.081685793144407,2-0-0-0-0
16,sequence_47787,5.0,sequence_47686,22.0,7.031307582686109,2-0-0-0-0
128,sequence_47787,5.0,sequence_47723,69.0,10.749482129425552,2-0-0-0-15
96,sequence_47787,5.0,sequence_47699,62.0,8.500137229530726,2-0-0-0-15
13,sequence_47787,5.0,sequence_47679,44.0,9.012720582656073,2-0-0-0-15
30,sequence_47787,5.0,sequence_47681,44.0,9.082814950033198,2-0-0-0-15
73,sequence_47787,5.0,sequence_47672,76.0,9.1297642279038,2-0-0-0-15
100,sequence_47787,5.0,sequence_47712,49.0,8.935842902197045,2-0-0-0-15
80,sequence_47787,5.0,sequence_47698,56.0,8.961596667083178,2-0-0-0-15
39,sequence_47787,5.0,sequence_47682,53.0,8.600864641716786,2-0-0-0-15
113,sequence_47787,5.0,sequence_47731,32.0,14.171344121431192,0-0-0-0-5
114,sequence_47787,5.0,sequence_47733,25.0,10.54813435416122,0-0-0-0-7
35,sequence_47787,5.0,sequence_47689,52.0,11.076358171315626,0-0-0-0-7
105,sequence_47787,5.0,sequence_47670,97.0,11.16843163511938,0-0-0-0-7
99,sequence_47787,5.0,sequence_47690,63.0,11.792864785703289,0-0-0-0-7
46,sequence_47787,5.0,sequence_47664,32.0,10.815278247864676,0-0-0-0-7
118,sequence_47787,5.0,sequence_47754,70.0,9.296636690459897,0-0-0-0-7
8,sequence_47787,5.0,sequence_47782,17.0,6.633456057917877,0-0-0-0-7
22,sequence_47787,5.0,sequence_47757,36.0,10.748498844007385,0-0-0-0-7
6,sequence_47787,5.0,sequence_47784,21.0,10.078075807714123,0-0-0-0-7
26,sequence_47787,5.0,sequence_47760,26.0,20.308826886319736,0-0-0-0-1
104,sequence_47787,5.0,sequence_47668,48.0,16.154388033294637,2-0-0-0-16
103,sequence_47787,5.0,sequence_47669,32.0,15.116394731079486,2-0-0-0-16
27,sequence_47787,5.0,sequence_47773,19.0,4.831761987480542,1-0-0-0-18
9,sequence_47787,5.0,sequence_47772,12.0,4.51206386580064,1-0-0-0-18
29,sequence_47787,5.0,sequence_47771,18.0,4.610038265758057,1-0-0-0-18
97,sequence_47787,5.0,sequence_47687,92.0,9.084530910198598,0-0-0-0-0
51,sequence_47787,5.0,sequence_47775,23.0,22.817707663086075,2-1-1-1-6
88,sequence_47787,5.0,sequence_47707,79.0,20.404893981605063,1-1-1-1-13
11,sequence_47787,5.0,sequence_47776,9.0,20.01780978115132,1-1-1-1-13
42,sequence_47787,5.0,sequence_47807,42.0,15.532048162654668,1-0-0-0-10
79,sequence_47787,5.0,sequence_47675,57.0,17.44401508505461,0-0-0-0-2
32,sequence_47787,5.0,sequence_47680,73.0,16.660833426842174,0-0-0-0-2
78,sequence_47787,5.0,sequence_47706,77.0,22.218654323452014,1-1-0-0-13
74,sequence_47787,5.0,sequence_47705,71.0,16.224781253260893,2-0-0-0-10
77,sequence_47787,5.0,sequence_47701,63.0,23.431031186833597,1-1-0-0-12
