id,label
sequence_40803,0
sequence_40825,0
sequence_40814,1
sequence_40816,1
sequence_40832,0
sequence_40861,2
sequence_40826,0
sequence_40841,0
sequence_40798,0
sequence_40802,2
sequence_40821,1
sequence_40824,0
sequence_40854,0
sequence_40797,0
sequence_40807,1
sequence_40829,0
sequence_40843,0
sequence_40842,0
sequence_40811,1
sequence_40823,1
sequence_40844,0
sequence_40867,0
sequence_40864,0
sequence_40853,0
sequence_40806,0
sequence_40850,0
sequence_40846,0
sequence_40835,0
sequence_40805,0
sequence_40792,1
sequence_40827,0
sequence_40851,0
sequence_40839,2
sequence_40857,1
sequence_40858,0
sequence_40812,0
sequence_40866,0
sequence_40804,1
sequence_40799,0
sequence_40818,0
sequence_40860,2
sequence_40845,0
sequence_40840,1
sequence_40859,1
sequence_40852,0
sequence_40837,1
sequence_40856,1
sequence_40815,1
sequence_40794,0
sequence_40819,0
sequence_40833,1
sequence_40831,0
sequence_40808,0
sequence_40822,0
sequence_40848,0
sequence_40820,1
sequence_40789,3
sequence_40791,3
sequence_40862,2
sequence_40813,1
sequence_40793,0
sequence_40834,1
sequence_40810,1
sequence_40838,0
sequence_40830,1
sequence_40795,1
sequence_40788,3
sequence_40849,0
sequence_40836,0
sequence_40809,0
sequence_40817,1
sequence_40796,0
sequence_40800,0
sequence_40790,3
sequence_40855,1
sequence_40865,0
sequence_40828,0
sequence_40787,3
sequence_40847,0
sequence_40863,0
sequence_40801,0
