,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,13399.06626196958,1-1-1-1-0
241,sequence_53082,55.0,sequence_53083,51.0,10076.845560969468,1-1-1-1-0
252,sequence_53082,55.0,sequence_53084,39.0,15813.54007595064,1-1-1-1-0
249,sequence_53082,55.0,sequence_53072,47.0,10900.265765804048,1-1-1-1-0
246,sequence_53082,55.0,sequence_53087,52.0,9121.884797276049,1-1-1-1-0
244,sequence_53082,55.0,sequence_53081,53.0,10847.0603833796,1-1-1-1-0
515,sequence_19402,43.0,sequence_19347,58.9,32321.967700669127,1-1-1-1-0
501,sequence_19402,43.0,sequence_53083,51.0,33293.98916312744,1-1-1-1-0
512,sequence_19402,43.0,sequence_53084,39.0,30852.78681249431,1-1-1-1-0
509,sequence_19402,43.0,sequence_53072,47.0,33523.6083851568,1-1-1-1-0
260,sequence_19402,43.0,sequence_53082,55.0,32874.37222649889,1-1-1-1-0
506,sequence_19402,43.0,sequence_53087,52.0,33100.830489860615,1-1-1-1-0
504,sequence_19402,43.0,sequence_53081,53.0,31599.95650300853,1-1-1-1-0
775,sequence_20054,49.0,sequence_19347,58.9,36164.6980725558,1-1-1-1-0
761,sequence_20054,49.0,sequence_53083,51.0,35892.17031324524,1-1-1-1-0
772,sequence_20054,49.0,sequence_53084,39.0,34765.73804936783,1-1-1-1-0
769,sequence_20054,49.0,sequence_53072,47.0,37681.52816255542,1-1-1-1-0
520,sequence_20054,49.0,sequence_53082,55.0,36476.9377231539,1-1-1-1-0
766,sequence_20054,49.0,sequence_53087,52.0,37011.221436837935,1-1-1-1-0
764,sequence_20054,49.0,sequence_53081,53.0,35380.067322775176,1-1-1-1-0
95,sequence_53082,55.0,sequence_19511,62.4,25899.503802379324,1-1-1-1-31
228,sequence_53082,55.0,sequence_19351,60.9,28490.271436769952,1-1-1-1-31
208,sequence_53082,55.0,sequence_19459,59.2,26311.436713907104,1-1-1-1-31
66,sequence_53082,55.0,sequence_20056,56.9,26635.101960588407,1-1-1-1-31
221,sequence_53082,55.0,sequence_19461,61.2,24199.196505350767,1-1-1-1-31
167,sequence_53082,55.0,sequence_53076,46.3,27302.23556140359,1-1-1-1-31
213,sequence_53082,55.0,sequence_19463,62.7,26624.256492656707,1-1-1-1-31
216,sequence_53082,55.0,sequence_19350,60.1,28454.204565604254,1-1-1-1-31
141,sequence_53082,55.0,sequence_19512,54.4,26623.94408413598,1-1-1-1-31
355,sequence_19402,43.0,sequence_19511,62.4,31777.58085299225,1-1-1-1-31
488,sequence_19402,43.0,sequence_19351,60.9,31953.274788360628,1-1-1-1-31
468,sequence_19402,43.0,sequence_19459,59.2,32134.692030980343,1-1-1-1-31
326,sequence_19402,43.0,sequence_20056,56.9,32744.30580860669,1-1-1-1-31
481,sequence_19402,43.0,sequence_19461,61.2,31641.708788487547,1-1-1-1-31
427,sequence_19402,43.0,sequence_53076,46.3,33545.481244712595,1-1-1-1-31
473,sequence_19402,43.0,sequence_19463,62.7,31935.99127435013,1-1-1-1-31
476,sequence_19402,43.0,sequence_19350,60.1,32102.68949531965,1-1-1-1-31
401,sequence_19402,43.0,sequence_19512,54.4,31047.077180199343,1-1-1-1-31
615,sequence_20054,49.0,sequence_19511,62.4,31991.27814162868,1-1-1-1-31
748,sequence_20054,49.0,sequence_19351,60.9,32761.10627773054,1-1-1-1-31
728,sequence_20054,49.0,sequence_19459,59.2,31854.19636433767,1-1-1-1-31
586,sequence_20054,49.0,sequence_20056,56.9,30900.504783252687,1-1-1-1-31
741,sequence_20054,49.0,sequence_19461,61.2,32621.27333148692,1-1-1-1-31
687,sequence_20054,49.0,sequence_53076,46.3,31492.89450474652,1-1-1-1-31
733,sequence_20054,49.0,sequence_19463,62.7,32486.41119334809,1-1-1-1-31
736,sequence_20054,49.0,sequence_19350,60.1,32283.955779446143,1-1-1-1-31
661,sequence_20054,49.0,sequence_19512,54.4,33131.711317239424,1-1-1-1-31
112,sequence_53082,55.0,sequence_19445,45.5,30501.25156556073,1-1-1-1-18
125,sequence_53082,55.0,sequence_19429,50.9,30771.581280713333,1-1-1-1-18
41,sequence_53082,55.0,sequence_19504,50.6,28976.061145988708,1-1-1-1-18
372,sequence_19402,43.0,sequence_19445,45.5,31892.49805903395,1-1-1-1-18
385,sequence_19402,43.0,sequence_19429,50.9,32155.600668055904,1-1-1-1-18
301,sequence_19402,43.0,sequence_19504,50.6,31785.160448944924,1-1-1-1-18
632,sequence_20054,49.0,sequence_19445,45.5,32182.81183595392,1-1-1-1-18
645,sequence_20054,49.0,sequence_19429,50.9,31255.45308426248,1-1-1-1-18
561,sequence_20054,49.0,sequence_19504,50.6,33007.492980920804,1-1-1-1-18
96,sequence_53082,55.0,sequence_53065,44.8,30251.41522573486,0-0-0-0-14
33,sequence_53082,55.0,sequence_53064,48.4,33363.550906715944,0-0-0-0-14
147,sequence_53082,55.0,sequence_53063,44.0,30195.539807634526,0-0-0-0-14
356,sequence_19402,43.0,sequence_53065,44.8,22992.26746423153,0-0-0-0-14
293,sequence_19402,43.0,sequence_53064,48.4,23849.40766608893,0-0-0-0-14
407,sequence_19402,43.0,sequence_53063,44.0,25222.83923991041,0-0-0-0-14
616,sequence_20054,49.0,sequence_53065,44.8,30057.65278355771,0-0-0-0-14
553,sequence_20054,49.0,sequence_53064,48.4,28954.059017648997,0-0-0-0-14
667,sequence_20054,49.0,sequence_53063,44.0,29289.705046803763,0-0-0-0-14
153,sequence_53082,55.0,sequence_19426,56.3,32779.82011385633,1-0-0-0-33
218,sequence_53082,55.0,sequence_19471,60.0,32346.39499726865,1-0-0-0-33
413,sequence_19402,43.0,sequence_19426,56.3,28012.457836205354,1-0-0-0-33
478,sequence_19402,43.0,sequence_19471,60.0,27450.80535240441,1-0-0-0-33
673,sequence_20054,49.0,sequence_19426,56.3,20901.80752908921,1-0-0-0-33
738,sequence_20054,49.0,sequence_19471,60.0,23569.28933712691,1-0-0-0-33
235,sequence_53082,55.0,sequence_19517,61.6,32047.119188360928,0-0-0-0-30
199,sequence_53082,55.0,sequence_19470,61.0,31131.797597820423,0-0-0-0-30
223,sequence_53082,55.0,sequence_19472,59.9,32525.243904351708,0-0-0-0-30
214,sequence_53082,55.0,sequence_19464,62.2,32190.39732336341,0-0-0-0-30
181,sequence_53082,55.0,sequence_19502,59.9,31145.13681690557,0-0-0-0-30
215,sequence_53082,55.0,sequence_19359,59.3,33358.30818973636,0-0-0-0-30
219,sequence_53082,55.0,sequence_19475,59.1,30753.744111316573,0-0-0-0-30
207,sequence_53082,55.0,sequence_19473,60.6,31805.533413579484,0-0-0-0-30
192,sequence_53082,55.0,sequence_19499,53.3,30837.609688210738,0-0-0-0-30
230,sequence_53082,55.0,sequence_19352,58.5,33203.21031594406,0-0-0-0-30
495,sequence_19402,43.0,sequence_19517,61.6,25166.34665636993,0-0-0-0-30
459,sequence_19402,43.0,sequence_19470,61.0,26661.569832047106,0-0-0-0-30
483,sequence_19402,43.0,sequence_19472,59.9,23770.639968019736,0-0-0-0-30
474,sequence_19402,43.0,sequence_19464,62.2,27725.19787416542,0-0-0-0-30
441,sequence_19402,43.0,sequence_19502,59.9,23946.31281187397,0-0-0-0-30
475,sequence_19402,43.0,sequence_19359,59.3,24631.64927145066,0-0-0-0-30
479,sequence_19402,43.0,sequence_19475,59.1,26442.36783047568,0-0-0-0-30
467,sequence_19402,43.0,sequence_19473,60.6,25666.08637383684,0-0-0-0-30
452,sequence_19402,43.0,sequence_19499,53.3,22619.136500786302,0-0-0-0-30
490,sequence_19402,43.0,sequence_19352,58.5,26618.49828984773,0-0-0-0-30
755,sequence_20054,49.0,sequence_19517,61.6,28478.38987592465,0-0-0-0-30
719,sequence_20054,49.0,sequence_19470,61.0,26433.71129601878,0-0-0-0-30
743,sequence_20054,49.0,sequence_19472,59.9,28543.45010138009,0-0-0-0-30
734,sequence_20054,49.0,sequence_19464,62.2,26133.646311618704,0-0-0-0-30
701,sequence_20054,49.0,sequence_19502,59.9,29327.996708441337,0-0-0-0-30
735,sequence_20054,49.0,sequence_19359,59.3,29314.10492643441,0-0-0-0-30
739,sequence_20054,49.0,sequence_19475,59.1,29631.132468059128,0-0-0-0-30
727,sequence_20054,49.0,sequence_19473,60.6,27899.969488928888,0-0-0-0-30
712,sequence_20054,49.0,sequence_19499,53.3,30845.454006702985,0-0-0-0-30
750,sequence_20054,49.0,sequence_19352,58.5,27525.492172368868,0-0-0-0-30
70,sequence_53082,55.0,sequence_19410,49.9,33515.79289550594,0-0-0-0-8
56,sequence_53082,55.0,sequence_19354,60.0,34229.282124203906,0-0-0-0-8
142,sequence_53082,55.0,sequence_19387,47.7,33084.631863940245,0-0-0-0-8
119,sequence_53082,55.0,sequence_19412,55.3,34461.38019570159,0-0-0-0-8
157,sequence_53082,55.0,sequence_19368,56.2,33464.672968491286,0-0-0-0-8
51,sequence_53082,55.0,sequence_19406,53.8,34105.999805378124,0-0-0-0-8
174,sequence_53082,55.0,sequence_19384,50.8,33250.031129620365,0-0-0-0-8
76,sequence_53082,55.0,sequence_19415,52.8,33652.2512895319,0-0-0-0-8
330,sequence_19402,43.0,sequence_19410,49.9,24625.909513800787,0-0-0-0-8
316,sequence_19402,43.0,sequence_19354,60.0,24890.6977500848,0-0-0-0-8
402,sequence_19402,43.0,sequence_19387,47.7,22602.419035410097,0-0-0-0-8
379,sequence_19402,43.0,sequence_19412,55.3,22539.957856419467,0-0-0-0-8
417,sequence_19402,43.0,sequence_19368,56.2,21945.914753305424,0-0-0-0-8
311,sequence_19402,43.0,sequence_19406,53.8,24876.347492845995,0-0-0-0-8
434,sequence_19402,43.0,sequence_19384,50.8,23062.432306088263,0-0-0-0-8
336,sequence_19402,43.0,sequence_19415,52.8,21856.6886222247,0-0-0-0-8
590,sequence_20054,49.0,sequence_19410,49.9,27294.351533878074,0-0-0-0-8
576,sequence_20054,49.0,sequence_19354,60.0,26457.314954855126,0-0-0-0-8
662,sequence_20054,49.0,sequence_19387,47.7,29953.3245880918,0-0-0-0-8
639,sequence_20054,49.0,sequence_19412,55.3,29242.976436966987,0-0-0-0-8
677,sequence_20054,49.0,sequence_19368,56.2,28391.21752453513,0-0-0-0-8
571,sequence_20054,49.0,sequence_19406,53.8,27039.150610767934,0-0-0-0-8
694,sequence_20054,49.0,sequence_19384,50.8,27362.09418203857,0-0-0-0-8
596,sequence_20054,49.0,sequence_19415,52.8,29212.94469844493,0-0-0-0-8
21,sequence_53082,55.0,sequence_19447,51.0,33745.29351624258,0-0-0-0-19
195,sequence_53082,55.0,sequence_19424,50.9,33541.45796183816,0-0-0-0-19
114,sequence_53082,55.0,sequence_19428,49.3,29770.495984022487,0-0-0-0-19
7,sequence_53082,55.0,sequence_19477,61.5,32635.627703910468,0-0-0-0-19
146,sequence_53082,55.0,sequence_19449,54.3,34712.340614546345,0-0-0-0-19
