,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,0.0700682925253524,0-1-1-1-32
253,sequence_53082,55.0,sequence_53099,53.0,0.0715106147090343,0-1-1-1-32
256,sequence_53082,55.0,sequence_19379,50.3,0.1269753077210034,0-1-1-1-32
259,sequence_53082,55.0,sequence_19401,47.4,0.1508750085006683,0-1-1-1-32
515,sequence_19402,43.0,sequence_19347,58.9,0.5678126412796947,0-1-1-1-32
513,sequence_19402,43.0,sequence_53099,53.0,0.581704242129093,0-1-1-1-32
516,sequence_19402,43.0,sequence_19379,50.3,0.5093083517682382,0-1-1-1-32
519,sequence_19402,43.0,sequence_19401,47.4,0.4924736730327826,0-1-1-1-32
775,sequence_20054,49.0,sequence_19347,58.9,0.6840745522359363,0-1-1-1-32
773,sequence_20054,49.0,sequence_53099,53.0,0.7142112232073408,0-1-1-1-32
776,sequence_20054,49.0,sequence_19379,50.3,0.6697812768701438,0-1-1-1-32
779,sequence_20054,49.0,sequence_19401,47.4,0.6708828545702734,0-1-1-1-32
95,sequence_53082,55.0,sequence_19511,62.4,0.2353989467260775,0-1-1-1-27
228,sequence_53082,55.0,sequence_19351,60.9,0.3006463222251604,0-1-1-1-27
208,sequence_53082,55.0,sequence_19459,59.2,0.2474931071276913,0-1-1-1-27
66,sequence_53082,55.0,sequence_20056,56.9,0.2608676308935936,0-1-1-1-27
221,sequence_53082,55.0,sequence_19461,61.2,0.2041054285069504,0-1-1-1-27
167,sequence_53082,55.0,sequence_53076,46.3,0.2187514001938929,0-1-1-1-27
213,sequence_53082,55.0,sequence_19463,62.7,0.247908849725888,0-1-1-1-27
176,sequence_53082,55.0,sequence_19484,52.0,0.2987765544828772,0-1-1-1-27
216,sequence_53082,55.0,sequence_19350,60.1,0.3006177390894601,0-1-1-1-27
41,sequence_53082,55.0,sequence_19504,50.6,0.2836599197404874,0-1-1-1-27
141,sequence_53082,55.0,sequence_19512,54.4,0.2365679868084033,0-1-1-1-27
355,sequence_19402,43.0,sequence_19511,62.4,0.5458375338488252,0-1-1-1-27
488,sequence_19402,43.0,sequence_19351,60.9,0.5173452613406639,0-1-1-1-27
468,sequence_19402,43.0,sequence_19459,59.2,0.5496658825388325,0-1-1-1-27
326,sequence_19402,43.0,sequence_20056,56.9,0.6255911427552557,0-1-1-1-27
481,sequence_19402,43.0,sequence_19461,61.2,0.5413473632253214,0-1-1-1-27
427,sequence_19402,43.0,sequence_53076,46.3,0.6423725731831613,0-1-1-1-27
473,sequence_19402,43.0,sequence_19463,62.7,0.5676136906242838,0-1-1-1-27
436,sequence_19402,43.0,sequence_19484,52.0,0.5588793260957721,0-1-1-1-27
476,sequence_19402,43.0,sequence_19350,60.1,0.4988354535841336,0-1-1-1-27
301,sequence_19402,43.0,sequence_19504,50.6,0.5599581691038981,0-1-1-1-27
401,sequence_19402,43.0,sequence_19512,54.4,0.5395827648342126,0-1-1-1-27
615,sequence_20054,49.0,sequence_19511,62.4,0.6456115674104235,0-1-1-1-27
748,sequence_20054,49.0,sequence_19351,60.9,0.6383214310211511,0-1-1-1-27
728,sequence_20054,49.0,sequence_19459,59.2,0.6275962414655654,0-1-1-1-27
586,sequence_20054,49.0,sequence_20056,56.9,0.5819878851037312,0-1-1-1-27
741,sequence_20054,49.0,sequence_19461,61.2,0.6342637726157098,0-1-1-1-27
687,sequence_20054,49.0,sequence_53076,46.3,0.616665062478307,0-1-1-1-27
733,sequence_20054,49.0,sequence_19463,62.7,0.6516209997850511,0-1-1-1-27
696,sequence_20054,49.0,sequence_19484,52.0,0.6013727187368757,0-1-1-1-27
736,sequence_20054,49.0,sequence_19350,60.1,0.6140283530354962,0-1-1-1-27
561,sequence_20054,49.0,sequence_19504,50.6,0.6250742264732675,0-1-1-1-27
661,sequence_20054,49.0,sequence_19512,54.4,0.6224169576054648,0-1-1-1-27
112,sequence_53082,55.0,sequence_19445,45.5,0.342857380792826,0-1-1-1-7
125,sequence_53082,55.0,sequence_19429,50.9,0.3472840816801456,0-1-1-1-7
32,sequence_53082,55.0,sequence_19369,47.9,0.2960349386001174,0-1-1-1-7
58,sequence_53082,55.0,sequence_19370,51.7,0.3444596696398927,0-1-1-1-7
44,sequence_53082,55.0,sequence_19404,51.3,0.2913086988613607,0-1-1-1-7
372,sequence_19402,43.0,sequence_19445,45.5,0.5519807508937762,0-1-1-1-7
385,sequence_19402,43.0,sequence_19429,50.9,0.5692697994028441,0-1-1-1-7
292,sequence_19402,43.0,sequence_19369,47.9,0.5221208140725466,0-1-1-1-7
318,sequence_19402,43.0,sequence_19370,51.7,0.5208973237464706,0-1-1-1-7
304,sequence_19402,43.0,sequence_19404,51.3,0.506394191831554,0-1-1-1-7
632,sequence_20054,49.0,sequence_19445,45.5,0.5678225312711495,0-1-1-1-7
645,sequence_20054,49.0,sequence_19429,50.9,0.5514802447481292,0-1-1-1-7
552,sequence_20054,49.0,sequence_19369,47.9,0.5583562921182132,0-1-1-1-7
578,sequence_20054,49.0,sequence_19370,51.7,0.5716340657952141,0-1-1-1-7
564,sequence_20054,49.0,sequence_19404,51.3,0.6334822665818998,0-1-1-1-7
96,sequence_53082,55.0,sequence_53065,44.8,0.5629090971242172,1-0-0-0-21
78,sequence_53082,55.0,sequence_20051,42.5,0.7014805763044314,1-0-0-0-21
180,sequence_53082,55.0,sequence_53067,40.9,0.6332736088150841,1-0-0-0-21
29,sequence_53082,55.0,sequence_53059,47.1,0.6435590417896939,1-0-0-0-21
33,sequence_53082,55.0,sequence_53064,48.4,0.5886601072370475,1-0-0-0-21
18,sequence_53082,55.0,sequence_53066,39.2,0.6289697304252018,1-0-0-0-21
356,sequence_19402,43.0,sequence_53065,44.8,0.157874466368362,1-0-0-0-21
338,sequence_19402,43.0,sequence_20051,42.5,0.1615878864828867,1-0-0-0-21
440,sequence_19402,43.0,sequence_53067,40.9,0.1639094344457399,1-0-0-0-21
289,sequence_19402,43.0,sequence_53059,47.1,0.2388550095949452,1-0-0-0-21
293,sequence_19402,43.0,sequence_53064,48.4,0.1800834370439776,1-0-0-0-21
278,sequence_19402,43.0,sequence_53066,39.2,0.1915854384912648,1-0-0-0-21
616,sequence_20054,49.0,sequence_53065,44.8,0.3664007721638208,1-0-0-0-21
598,sequence_20054,49.0,sequence_20051,42.5,0.173896914031441,1-0-0-0-21
700,sequence_20054,49.0,sequence_53067,40.9,0.2692880695008609,1-0-0-0-21
549,sequence_20054,49.0,sequence_53059,47.1,0.1970813610590424,1-0-0-0-21
553,sequence_20054,49.0,sequence_53064,48.4,0.2894003505079594,1-0-0-0-21
538,sequence_20054,49.0,sequence_53066,39.2,0.2464423819172222,1-0-0-0-21
153,sequence_53082,55.0,sequence_19426,56.3,0.6741401416080971,1-0-0-0-17
182,sequence_53082,55.0,sequence_20053,54.7,0.6783085757333156,1-0-0-0-17
