,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,0.0754632781964801,1-0-1-1-31
515,sequence_19402,43.0,sequence_19347,58.9,0.6170752570124489,1-0-1-1-31
775,sequence_20054,49.0,sequence_19347,58.9,0.708639375933008,1-0-1-1-31
95,sequence_53082,55.0,sequence_19511,62.4,0.2235910159505498,1-0-1-1-27
208,sequence_53082,55.0,sequence_19459,59.2,0.2340749836410611,1-0-1-1-27
221,sequence_53082,55.0,sequence_19461,61.2,0.1972510416673407,1-0-1-1-27
213,sequence_53082,55.0,sequence_19463,62.7,0.2321780446733127,1-0-1-1-27
141,sequence_53082,55.0,sequence_19512,54.4,0.2425992239188447,1-0-1-1-27
355,sequence_19402,43.0,sequence_19511,62.4,0.6279011329670727,1-0-1-1-27
468,sequence_19402,43.0,sequence_19459,59.2,0.6229324002389475,1-0-1-1-27
481,sequence_19402,43.0,sequence_19461,61.2,0.6163599537943284,1-0-1-1-27
473,sequence_19402,43.0,sequence_19463,62.7,0.623437702467309,1-0-1-1-27
401,sequence_19402,43.0,sequence_19512,54.4,0.6475987916070867,1-0-1-1-27
615,sequence_20054,49.0,sequence_19511,62.4,0.7057814486091492,1-0-1-1-27
728,sequence_20054,49.0,sequence_19459,59.2,0.6954648215878618,1-0-1-1-27
741,sequence_20054,49.0,sequence_19461,61.2,0.6947253159997256,1-0-1-1-27
733,sequence_20054,49.0,sequence_19463,62.7,0.6921474994635695,1-0-1-1-27
661,sequence_20054,49.0,sequence_19512,54.4,0.6932853256037066,1-0-1-1-27
112,sequence_53082,55.0,sequence_19445,45.5,0.333063241044275,0-0-1-1-6
125,sequence_53082,55.0,sequence_19429,50.9,0.3262740621232063,0-0-1-1-6
32,sequence_53082,55.0,sequence_19369,47.9,0.3011935463638376,0-0-1-1-6
167,sequence_53082,55.0,sequence_53076,46.3,0.2148446843900162,0-0-1-1-6
176,sequence_53082,55.0,sequence_19484,52.0,0.2985277595946121,0-0-1-1-6
58,sequence_53082,55.0,sequence_19370,51.7,0.3387114095454587,0-0-1-1-6
41,sequence_53082,55.0,sequence_19504,50.6,0.2949722082540907,0-0-1-1-6
372,sequence_19402,43.0,sequence_19445,45.5,0.6309681382003333,0-0-1-1-6
385,sequence_19402,43.0,sequence_19429,50.9,0.6434293060823623,0-0-1-1-6
292,sequence_19402,43.0,sequence_19369,47.9,0.629478435214255,0-0-1-1-6
427,sequence_19402,43.0,sequence_53076,46.3,0.7034317369176084,0-0-1-1-6
436,sequence_19402,43.0,sequence_19484,52.0,0.6221653907698846,0-0-1-1-6
318,sequence_19402,43.0,sequence_19370,51.7,0.620352045563494,0-0-1-1-6
301,sequence_19402,43.0,sequence_19504,50.6,0.6207714753274496,0-0-1-1-6
632,sequence_20054,49.0,sequence_19445,45.5,0.5937149175440734,0-0-1-1-6
645,sequence_20054,49.0,sequence_19429,50.9,0.5819484674972156,0-0-1-1-6
552,sequence_20054,49.0,sequence_19369,47.9,0.623541969044181,0-0-1-1-6
687,sequence_20054,49.0,sequence_53076,46.3,0.6437376942726718,0-0-1-1-6
696,sequence_20054,49.0,sequence_19484,52.0,0.6305005868232875,0-0-1-1-6
578,sequence_20054,49.0,sequence_19370,51.7,0.6218717788496018,0-0-1-1-6
561,sequence_20054,49.0,sequence_19504,50.6,0.6389207579372136,0-0-1-1-6
228,sequence_53082,55.0,sequence_19351,60.9,0.2650237070875955,0-0-1-1-27
66,sequence_53082,55.0,sequence_20056,56.9,0.2344008417748361,0-0-1-1-27
143,sequence_53082,55.0,sequence_53061,50.6,0.1979785103099234,0-0-1-1-27
216,sequence_53082,55.0,sequence_19350,60.1,0.2671193300209213,0-0-1-1-27
488,sequence_19402,43.0,sequence_19351,60.9,0.5906754507980438,0-0-1-1-27
326,sequence_19402,43.0,sequence_20056,56.9,0.6772446108232065,0-0-1-1-27
403,sequence_19402,43.0,sequence_53061,50.6,0.6486962455242598,0-0-1-1-27
476,sequence_19402,43.0,sequence_19350,60.1,0.5900049250365478,0-0-1-1-27
748,sequence_20054,49.0,sequence_19351,60.9,0.6989654582878355,0-0-1-1-27
586,sequence_20054,49.0,sequence_20056,56.9,0.6193722093072733,0-0-1-1-27
663,sequence_20054,49.0,sequence_53061,50.6,0.7278664922316118,0-0-1-1-27
736,sequence_20054,49.0,sequence_19350,60.1,0.7023246402243953,0-0-1-1-27
96,sequence_53082,55.0,sequence_53065,44.8,0.5959107903640166,2-1-0-0-20
78,sequence_53082,55.0,sequence_20051,42.5,0.6930378631011114,2-1-0-0-20
22,sequence_53082,55.0,sequence_53079,47.8,0.6086269338568165,2-1-0-0-20
180,sequence_53082,55.0,sequence_53067,40.9,0.6390155960372664,2-1-0-0-20
29,sequence_53082,55.0,sequence_53059,47.1,0.6464074992307733,2-1-0-0-20
33,sequence_53082,55.0,sequence_53064,48.4,0.5928989668497504,2-1-0-0-20
18,sequence_53082,55.0,sequence_53066,39.2,0.6440424021708673,2-1-0-0-20
356,sequence_19402,43.0,sequence_53065,44.8,0.1672071024484892,2-1-0-0-20
338,sequence_19402,43.0,sequence_20051,42.5,0.1739032939009751,2-1-0-0-20
282,sequence_19402,43.0,sequence_53079,47.8,0.2263439502674327,2-1-0-0-20
440,sequence_19402,43.0,sequence_53067,40.9,0.168001852989195,2-1-0-0-20
289,sequence_19402,43.0,sequence_53059,47.1,0.2299307184553009,2-1-0-0-20
293,sequence_19402,43.0,sequence_53064,48.4,0.1803706695505205,2-1-0-0-20
